taz,hotelmotel,resort,casino,campground,house,seasonal
211,0,0,0,0,0.3863335,0.3863335
212,0,0,0,0,0,0
213,0,0,0,0.716101895,0,0
214,0,0,0,0,0.3863335,0.3863335
215,0,0,0,0,0.3863335,0.3863335
216,0,0,0,0.559642658,0,0
217,0,0,0,0.430262904,0.3863335,0.3863335
218,0,0,0,0.433271735,0.3863335,0.3863335
219,0,0,0,0,0,0
220,0,0,0,0,0.3863335,0.3863335
221,0,0,0,0,0.3863335,0.3863335
222,0,0,0,0,0.3863335,0.3863335
223,0,0,0,0,0,0
224,0,0,0,0,0.3863335,0.3863335
225,0,0.6135475,0,0.66193992,0.3863335,0.3863335
226,0,0,0,0,0,0
227,0,0,0,0,0,0
228,0,0,0,0.550616163,0.412913018,0.412913018
229,0,0,0,0,0.412913018,0.412913018
230,0,0,0,0,0.412913018,0.412913018
231,0.6135475,0,0,0,0.412913018,0.412913018
232,0,0,0,0,0.3863335,0.3863335
233,0.613547502,0,0,0,0.412913018,0.412913018
234,0,0,0,0,0.412913018,0.412913018
235,0,0,0,0,0.412913018,0.412913018
236,0,0,0,0,0.412913018,0.412913018
237,0,0,0,0,0.412913018,0.412913018
238,0,0,0,0,0.412913018,0.412913018
239,0.613547502,0,0,0,0.412913018,0.412913018
240,0,0,0,0,0.412913018,0.412913018
241,0.613547502,0,0,0,0.412913018,0.412913018
242,0,0,0,0,0.412913018,0.412913018
243,0,0,0,0.52353668,0.412913018,0.412913018
244,0,0,0,0,0.412913018,0.412913018
245,0,0,0,0,0,0
246,0,0,0,0,0,0
247,0,0,0,0,0.412913018,0.412913018
248,0,0,0,0,0.412913018,0.412913018
249,0.613547502,0,0,0,0.412913018,0.412913018
250,0,0,0,0.514510186,0,0
251,0,0,0,0,0.412913018,0.412913018
252,0,0.613547502,0,0,0.412913018,0.412913018
253,0,0,0,0,0.412913018,0.412913018
254,0,0,0,0,0.334115684,0.334115684
255,0.674396496,0,0,0,0.334115684,0.334115684
256,0,0,0,0,0.334115684,0.334115684
257,0.674396496,0,0,0,0.334115684,0.334115684
258,0,0,0,0,0.334115684,0.334115684
259,0.674396496,0,0,0.586722141,0.334115684,0.334115684
260,0,0,0,0,0.3863335,0.3863335
261,0,0,0,0,0.3863335,0.3863335
262,0,0,0,0,0.3863335,0.3863335
263,0,0,0,0,0,0
264,0,0,0,0,0.334115684,0.334115684
265,0,0,0,0.586722141,0,0
266,0,0,0,0,0.331752702,0.331752702
267,0,0,0,0,0.331752702,0.331752702
268,0,0,0,0,0.331752702,0.331752702
269,0,0,0,0,0.381864467,0.381864467
270,0,0,0,0,0.331752702,0.331752702
271,0,0,0,0,0.331752702,0.331752702
272,0,0,0,0,0,0
273,0.6743965,0,0,0,0.3863335,0.3863335
274,0,0,0,0,0.381864467,0.381864467
275,0,0,0,0,0.3863335,0.3863335
276,0.6743965,0,0,0,0.3863335,0.3863335
277,0,0,0,0,0.381864467,0.381864467
278,0,0,0,0,0.381864467,0.381864467
279,0,0,0,0,0.3863335,0.3863335
280,0,0,0,0,0.399769277,0.399769277
281,0.478362458,0.478362458,0,0,0.409825896,0.409825896
282,0.478362458,0,0,0,0.409825896,0.409825896
283,0,0,0,0,0.269813299,0.269813299
284,0,0,0,0,0.269813299,0.269813299
285,0,0,0,0,0,0
286,0,0,0,0,0.269813299,0.269813299
287,0,0,0,0,0,0
288,0,0,0,0,0.3863335,0.3863335
289,0.478506578,0.478506578,0,0,0.316439117,0.316439117
290,0.478506578,0,0,0,0.316439117,0.316439117
291,0,0,0,0,0.269813299,0.269813299
292,0,0,0,0,0.316439117,0.316439117
300,0.70584028,0,0.792485999,0,0,0
301,0,0.677138575,0,0,0,0
302,0,0,0.792485999,0,0,0
303,0,0,0,0,0.3863335,0.3863335
304,0.677138575,0,0,0,0,0
305,0,0,0,0,0,0
306,0,0,0.792485999,0,0.3863335,0.3863335
307,0,0,0,0,0,0
308,0,0,0,0,0.3863335,0.3863335
309,0.677138575,0,0,0,0.3863335,0.3863335
310,0.677138575,0.677138575,0,0,0.3863335,0.3863335
311,0.677138575,0,0,0,0.3863335,0.3863335
312,0,0,0,0,0.3863335,0.3863335
313,0,0,0,0,0.3863335,0.3863335
314,0,0,0,0,0.3863335,0.3863335
315,0,0,0,0,0.3863335,0.3863335
316,0,0,0,0,0.3863335,0.3863335
317,0,0,0,0,0.3863335,0.3863335
318,0,0,0,0.794331515,0.3863335,0.3863335
319,0.677138575,0,0,0,0.3863335,0.3863335
320,0,0,0,0,0.3863335,0.3863335
321,0,0,0,0,0.3863335,0.3863335
322,0,0,0,0,0.3863335,0.3863335
323,0,0,0,0,0.3863335,0.3863335
324,0,0.677138575,0,0,0.3863335,0.3863335
325,0.677138575,0,0,0,0.3863335,0.3863335
326,0,0,0,0.794331515,0,0
327,0,0,0,0,0,0
328,0,0,0,0,0,0
329,0,0,0,0,0.3863335,0.3863335
330,0,0,0,0,0.3863335,0.3863335
331,0,0,0,0,0.3863335,0.3863335
332,0,0,0,0,0.3863335,0.3863335
333,0,0,0,0,0.3863335,0.3863335
334,0,0,0,0,0.3863335,0.3863335
335,0,0,0,0,0.3863335,0.3863335
336,0,0,0,0,0.3863335,0.3863335
337,0,0,0,0,0.3863335,0.3863335
338,0,0,0,0,0,0
339,0,0,0,0,0,0
340,0,0,0,0,0.3863335,0.3863335
341,0,0,0,0,0.3863335,0.3863335
342,0,0,0,0,0.3863335,0.3863335
343,0,0,0,0,0.3863335,0.3863335
344,0,0,0,0,0,0
345,0,0,0,0,0.3863335,0.3863335
346,0,0,0,0,0,0
347,0,0,0,0,0,0
348,0,0,0,0,0,0
349,0,0,0,0,0,0
350,0,0,0,0,0,0
351,0,0,0,0,0,0
352,0,0,0,0,0,0
353,0,0,0,0,0,0
354,0,0,0,0,0,0
355,0,0,0,0,0,0
356,0,0,0,0,0,0
357,0,0,0,0,0,0
358,0,0,0,0,0.3863335,0.3863335
359,0,0,0,0,0.3863335,0.3863335
360,0,0,0,0,0.3863335,0.3863335
361,0.748614509,0,0,0,0.3863335,0.3863335
362,0.748614509,0,0,0,0.3863335,0.3863335
363,0,0.748614509,0,0,0,0
364,0,0.748614509,0.748614509,0,0.3863335,0.3863335
365,0,0,0,0,0.3863335,0.3863335
366,0,0,0,0,0.3863335,0.3863335
367,0,0,0,0,0.3863335,0.3863335
368,0,0,0,0,0.3863335,0.3863335
369,0.748614509,0,0,0,0.3863335,0.3863335
370,0,0,0,0,0.3863335,0.3863335
371,0,0,0,0,0.3863335,0.3863335
372,0,0,0,0,0.3863335,0.3863335
373,0,0.748614509,0,0,0.3863335,0.3863335
374,0,0,0,0,0.3863335,0.3863335
375,0,0,0,0,0.3863335,0.3863335
376,0,0,0,0,0.3863335,0.3863335
377,0,0,0,0,0.3863335,0.3863335
378,0,0,0,0,0.3863335,0.3863335
379,0,0,0,0,0.3863335,0.3863335
380,0,0,0,0,0.3863335,0.3863335
381,0,0,0,0,0.3863335,0.3863335
382,0,0,0,0,0.3863335,0.3863335
383,0,0,0,0,0.3863335,0.3863335
384,0,0,0,0,0,0
385,0,0,0,0,0,0
386,0,0,0,0,0.3863335,0.3863335
387,0,0,0,0,0.3863335,0.3863335
388,0,0,0,0,0.3863335,0.3863335
389,0,0,0,0,0.3863335,0.3863335
390,0,0,0,0,0.3863335,0.3863335
391,0,0,0,0,0.3863335,0.3863335
392,0,0,0,0,0.3863335,0.3863335
393,0,0,0,0,0.3863335,0.3863335
394,0,0,0,0,0.3863335,0.3863335
395,0,0,0.748614509,0,0.316439117,0.316439117
396,0.748614509,0,0,0,0.3863335,0.3863335
397,0,0,0,0,0.3863335,0.3863335
