SERIALNO,PUMA5,STATE,PERSONS,HINC,HHID,FIRSTPERSONID
3000000022,300,6,2,53098.55,0,0
3000000145,6103,6,4,42478.84,1,2
3000000173,6103,6,2,140180.172,2,6
3000000234,1700,6,1,40779.6864,3,8
3000000360,300,6,3,162375.3659,4,9
3000000655,300,6,3,21982.7997,5,12
3000000724,300,6,1,65842.202,6,15
3000000837,6103,6,4,212394.2,7,16
3000002094,1700,6,1,24319.1359,8,20
3000002163,6103,6,4,63718.26,9,21
3000002398,300,6,1,23788.1504,10,25
3000003427,6103,6,2,62231.5006,11,26
3000003857,6103,6,2,78405.31893,12,28
3000004453,300,6,4,54160.521,13,30
3000005774,1700,6,3,141246.390884,14,34
3000007266,300,6,2,34195.4662,15,37
3000010403,6103,6,1,38230.956,16,39
3000010543,6103,6,4,300548.41271,17,40
3000010788,1700,6,2,89205.564,18,44
3000012515,1700,6,2,123613.4244,19,46
3000014116,1700,6,5,13805.623,20,48
3000014420,6103,6,2,26549.275,21,53
3000014569,1700,6,2,21260.65942,22,55
3000018595,300,6,2,22619.9823,23,57
3000018665,6103,6,2,265492.75,24,59
3000019935,1700,6,4,78076.10792,25,61
3000020152,6103,6,3,14867.594,26,65
3000020828,1700,6,4,132533.9808,27,68
3000021049,1700,6,1,59045.5876,28,72
3000022565,1700,6,1,27080.2605,29,73
3000023454,6103,6,3,62550.0919,30,74
3000025682,6103,6,4,450275.704,31,77
3000026410,300,6,2,139118.201,32,81
3000027134,1700,6,2,135932.288,33,83
3000027437,300,6,1,0,34,85
3000027755,1700,6,3,117878.781,35,86
3000028221,300,6,2,76461.912,36,89
3000028247,1700,6,1,25487.304,37,91
3000028443,6103,6,2,81240.7815,38,92
3000028628,1700,6,1,42478.84,39,94
3000028997,6103,6,2,90798.5205,40,95
3000030128,6103,6,4,29735.188,41,97
3000031434,1700,6,1,15706.55109,42,101
3000031977,6103,6,2,95577.39,43,102
3000032354,1700,6,2,138056.23,44,104
3000035618,6103,6,2,36797.29515,45,106
3000036102,300,6,2,45558.5559,46,108
3000036389,1700,6,2,276749.6426,47,110
3000037021,6103,6,4,49700.2428,48,112
3000037037,300,6,2,51303.81901,49,116
3000037238,6103,6,2,502312.283,50,118
3000037422,300,6,1,25487.304,51,120
3000037577,1700,6,3,81771.767,52,121
3000038996,1700,6,6,37912.3647,53,124
3000039599,300,6,1,24106.7417,54,130
3000040104,6103,6,3,150799.882,55,131
3000040740,300,6,1,48234.72282,56,134
3000042095,300,6,4,35045.043,57,135
3000043391,1700,6,1,86444.4394,58,139
3000045742,300,6,1,116604.4158,59,140
3000046127,6103,6,4,39292.927,60,141
3000046237,1700,6,3,97709.827768,61,145
3000047485,300,6,1,10619.71,62,148
3000047661,1700,6,3,36744.1966,63,149
3000048298,6103,6,2,66691.7788,64,152
3000048587,300,6,2,84320.4974,65,154
3000049379,6103,6,2,100462.4566,66,156
3000050532,300,6,2,78798.2482,67,158
3000051780,1700,6,3,58408.405,68,160
3000051849,6103,6,2,183720.983,69,163
3000052582,300,6,4,50974.608,70,165
3000054365,300,6,1,59151.7847,71,169
3000055105,300,6,2,28460.8228,72,170
3000055242,6103,6,5,44071.7965,73,172
3000056152,1700,6,2,183402.3917,74,177
3000056281,300,6,1,29310.3996,75,179
3000056358,1700,6,1,22301.391,76,180
3000056733,1700,6,2,33452.0865,77,181
3000056768,300,6,1,25487.304,78,183
3000057142,1700,6,1,46726.724,79,184
3000057208,300,6,1,29321.01931,80,185
3000057363,300,6,2,483196.805,81,186
3000057437,6103,6,5,287687.9439,82,188
3000057496,300,6,2,156322.1312,83,193
3000058134,300,6,3,86550.6365,84,195
3000058920,300,6,3,54585.3094,85,198
3000059111,300,6,1,19965.0548,86,201
3000059371,300,6,1,127436.52,87,202
3000060000,6103,6,1,16354.3534,88,203
3000060928,300,6,2,95364.9958,89,204
3000061208,300,6,2,63293.4716,90,206
3000061888,300,6,2,60850.9383,91,208
3000062094,300,6,1,26761.6692,92,210
3000062316,300,6,1,26974.0634,93,211
3000063660,1700,6,3,38230.956,94,212
3000063848,1700,6,2,69665.2976,95,215
3000064152,300,6,1,54372.9152,96,217
3000066675,300,6,4,236331.02634,97,218
3000069054,300,6,1,46726.724,98,222
3000069226,1700,6,1,22088.9968,99,223
3000070430,1700,6,2,59682.7702,100,224
3000070567,1700,6,2,404133.06405,101,226
3000070791,1700,6,3,42478.84,102,228
3000071357,6103,6,6,51611.7906,103,231
3000071890,6103,6,1,24850.1214,104,237
3000072212,1700,6,2,50326.80569,105,238
3000072356,300,6,2,73275.999,106,240
3000073283,1700,6,7,205417.05053,107,242
3000073391,300,6,3,126183.39422,108,249
3000073874,300,6,5,26867.8663,109,252
3000073965,6103,6,2,63665.16145,110,257
3000075011,1700,6,2,130197.6446,111,259
3000076308,1700,6,2,72214.028,112,261
3000078095,300,6,1,74337.97,113,263
3000081259,6103,6,1,72214.028,114,264
3000082165,6103,6,2,115223.8535,115,265
3000083270,300,6,2,53417.1413,116,267
3000083705,300,6,4,53098.55,117,269
3000084424,1700,6,1,43434.6139,118,273
3000085036,1700,6,2,140073.9749,119,274
3000086676,1700,6,2,76568.1091,120,276
3000087369,6103,6,2,276112.46,121,278
3000088488,6103,6,4,116816.81,122,280
3000089139,1700,6,2,35788.4227,123,284
3000090672,1700,6,4,218978.4202,124,286
3000091265,1700,6,5,78373.4598,125,290
3000091396,1700,6,1,447089.791,126,295
3000093555,300,6,1,35894.6198,127,296
3000094213,300,6,2,92391.477,128,297
3000094434,300,6,2,46832.9211,129,299
3000095014,300,6,2,130622.433,130,301
3000095268,1700,6,3,116816.81,131,303
3000095383,1700,6,2,212394.2,132,306
3000095690,6103,6,2,388203.49905,133,308
3000095926,1700,6,1,15079.9882,134,310
3000097573,6103,6,2,58408.405,135,311
3000098167,6103,6,3,142304.114,136,313
3000098370,1700,6,2,54479.1123,137,316
3000098508,1700,6,2,123401.0302,138,318
3000098899,300,6,2,38730.08237,139,320
3000099944,1700,6,2,64780.231,140,322
3000100923,6103,6,1,61594.318,141,324
3000101227,1700,6,3,203048.8552,142,325
3000104044,1700,6,3,119153.1462,143,328
3000107235,300,6,1,39292.927,144,331
3000107834,300,6,6,78585.854,145,332
3000109465,300,6,2,322414.3956,146,338
3000110735,1700,6,1,74412.30797,147,340
3000111303,300,6,1,32602.5097,148,341
3000111735,300,6,2,108639.6333,149,342
3000112678,1700,6,4,71576.8454,150,344
3000114244,300,6,2,41438.10842,151,348
3000114546,1700,6,2,371.68985,152,350
3000116084,1700,6,5,90267.535,153,352
3000116664,1700,6,2,80072.6134,154,357
3000116716,300,6,2,38230.956,155,359
3000117090,300,6,2,30690.9619,156,361
3000117323,300,6,2,96639.361,157,363
3000117404,6103,6,3,9557.739,158,365
3000117440,300,6,1,40036.3067,159,368
3000118245,300,6,2,40036.3067,160,369
3000118962,1700,6,1,30606.00422,161,371
3000121663,300,6,2,42903.6284,162,372
3000122166,6103,6,5,157171.708,163,374
3000123623,1700,6,2,46301.9356,164,379
3000124608,300,6,2,53077.31058,165,381
3000125024,300,6,2,61381.9238,166,383
3000125033,300,6,1,8495.768,167,385
3000127515,1700,6,2,100887.245,168,386
3000128344,6103,6,4,39186.7299,169,388
3000128516,6103,6,3,186906.896,170,392
3000129084,300,6,3,113630.897,171,395
3000129492,300,6,1,19625.22408,172,398
3000130587,6103,6,2,53098.55,173,399
3000133273,6103,6,1,9345.3448,174,401
3000134459,300,6,2,33505.18505,175,402
3000134791,6103,6,2,48319.6805,176,404
3000135810,300,6,1,71789.2396,177,406
3000137413,1700,6,1,10619.71,178,407
3000138011,6103,6,1,38230.956,179,408
3000138810,1700,6,2,61700.5151,180,409
3000140172,6103,6,2,452930.6315,181,411
3000140896,1700,6,3,66904.173,182,413
3000142205,1700,6,4,46620.5269,183,416
3000142802,300,6,1,37168.985,184,420
3000142910,6103,6,1,45664.753,185,421
3000144733,6103,6,4,197951.3944,186,422
3000146590,1700,6,2,10619.71,187,426
3000147814,1700,6,2,31859.13,188,428
3000149544,1700,6,2,61912.9093,189,430
3000150496,300,6,2,132746.375,190,432
3000150586,300,6,2,52036.579,191,434
3000151600,300,6,5,40992.0806,192,436
3000152478,1700,6,1,43540.811,193,441
3000153558,1700,6,3,127436.52,194,442
3000154210,1700,6,2,290980.054,195,445
3000154540,1700,6,4,157171.708,196,447
3000155393,300,6,2,44602.782,197,451
3000156088,300,6,2,19540.2664,198,453
3000159990,300,6,2,59682.7702,199,455
3000160376,1700,6,3,164605.505,200,457
3000161093,1700,6,1,65523.6107,201,460
3000162088,300,6,2,46057.68227,202,461
3000164199,300,6,2,127436.52,203,463
3000164659,1700,6,1,106197.1,204,465
3000165784,1700,6,1,10513.5129,205,466
3000167416,300,6,2,33133.4952,206,467
3000167607,300,6,3,56284.463,207,469
3000168172,300,6,2,25487.304,208,472
3000170571,300,6,2,90479.9292,209,474
3000172077,6103,6,3,71045.8599,210,476
3000172757,1700,6,1,73275.999,211,479
3000172972,300,6,2,72851.2106,212,480
3000176839,300,6,1,16991.536,213,482
3000177805,6103,6,4,220358.9825,214,483
3000178215,300,6,2,42478.84,215,487
3000178558,300,6,2,116710.6129,216,489
3000179058,1700,6,4,91010.9147,217,491
3000181936,300,6,2,237700.96893,218,495
3000182718,300,6,2,129985.2504,219,497
3000183149,1700,6,5,221951.939,220,499
3000183559,1700,6,2,223544.8955,221,504
3000185366,300,6,2,53204.7471,222,506
3000185516,300,6,2,105135.129,223,508
3000186250,300,6,2,129560.462,224,510
3000186853,6103,6,1,12743.652,225,512
3000187292,300,6,2,43434.6139,226,513
3000187904,1700,6,1,0,227,515
3000187915,300,6,2,99867.75284,228,516
3000188850,300,6,4,106197.1,229,518
3000189794,300,6,1,66426.28605,230,522
3000190211,300,6,4,881.43593,231,523
3000191261,6103,6,2,113635.144884,232,527
3000191437,1700,6,3,134976.5141,233,529
3000193068,300,6,1,47852.41326,234,532
3000193195,6103,6,2,116816.81,235,533
3000194823,1700,6,2,58408.405,236,535
3000195115,300,6,2,31646.7358,237,537
3000195266,300,6,2,98019.9233,238,539
3000195301,300,6,4,87081.622,239,541
3000195520,6103,6,2,0,240,545
3000195743,300,6,1,133808.346,241,547
3000197001,1700,6,2,53841.9297,242,548
3000197287,300,6,2,100993.4421,243,550
3000197515,6103,6,4,67435.1585,244,552
3000197802,1700,6,1,53098.55,245,556
3000199978,300,6,1,17841.1128,246,557
3000200165,1700,6,2,91117.1118,247,558
3000201043,1700,6,4,109574.16778,248,560
3000202637,1700,6,2,65311.2165,249,564
3000203621,6103,6,4,102161.6102,250,566
3000204099,1700,6,6,70090.086,251,570
3000204535,300,6,2,63187.2745,252,576
3000204570,1700,6,2,32602.5097,253,578
3000205567,6103,6,4,155047.766,254,580
3000206256,300,6,2,59045.5876,255,584
3000208074,1700,6,2,246377.272,256,586
3000208176,1700,6,2,36213.2111,257,588
3000208428,300,6,2,60532.347,258,590
3000208751,300,6,2,67116.5672,259,592
3000209354,1700,6,2,136888.0619,260,594
3000209603,1700,6,2,50337.4254,261,596
3000209705,6103,6,4,131684.404,262,598
3000210597,300,6,2,118346.04824,263,602
3000212037,300,6,2,92901.22308,264,604
3000212306,6103,6,2,57452.6311,265,606
3000212764,6103,6,2,87400.2133,266,608
3000213256,6103,6,1,5628.4463,267,610
3000214304,300,6,1,10194.9216,268,611
3000214594,6103,6,4,50974.608,269,612
3000216101,6103,6,2,146551.998,270,616
3000217251,1700,6,2,110986.58921,271,618
3000219029,1700,6,4,93665.8422,272,620
3000219673,300,6,2,47788.695,273,624
3000219785,6103,6,2,39186.7299,274,626
3000219887,1700,6,4,138056.23,275,628
3000221746,1700,6,2,101949.216,276,632
3000222350,300,6,5,50337.4254,277,634
3000223179,1700,6,2,252759.71771,278,639
3000224690,1700,6,4,36107.014,279,641
3000225314,300,6,2,82833.738,280,645
3000226974,300,6,6,180535.07,281,647
3000227560,6103,6,1,19434.0693,282,653
3000227740,1700,6,4,238954.09471,283,654
3000228066,6103,6,2,88886.9727,284,658
3000228137,1700,6,4,85170.0742,285,660
3000228835,300,6,2,451129.528684,286,664
3000229363,300,6,1,44602.782,287,666
3000229589,300,6,4,37275.1821,288,667
3000229925,1700,6,3,125312.578,289,671
3000230084,6103,6,4,142304.114,290,674
3000230684,300,6,1,44815.1762,291,678
3000233102,1700,6,1,0,292,679
3000233157,6103,6,3,282148.703164,293,680
3000236689,300,6,6,38942.47657,294,683
3000239112,300,6,2,138056.23,295,689
3000239510,1700,6,2,38230.956,296,691
3000241129,300,6,3,0,297,693
3000241397,1700,6,2,106197.1,298,696
3000243986,300,6,3,117666.3868,299,698
3000244450,6103,6,1,0,300,701
3000244569,6103,6,2,36213.2111,301,702
3000247110,6103,6,1,19115.478,302,704
3000252412,1700,6,1,21239.42,303,705
3000252686,1700,6,2,11044.4984,304,706
3000254422,300,6,4,74125.5758,305,708
3000254433,6103,6,2,64780.231,306,712
3000257606,300,6,2,153210.55617,307,714
3000257792,1700,6,2,31009.5532,308,716
3000259046,300,6,1,23363.362,309,718
3000259695,300,6,1,187756.4728,310,719
3000260912,300,6,7,84532.8916,311,720
3000260996,6103,6,2,72214.028,312,727
3000263324,6103,6,4,297351.88,313,729
3000263499,1700,6,5,138799.6097,314,733
3000264413,6103,6,2,8070.9796,315,738
3000266139,1700,6,2,62231.5006,316,740
3000266223,300,6,5,76992.8975,317,742
3000266268,300,6,2,15483.53718,318,747
3000267835,1700,6,2,234695.591,319,749
3000268120,1700,6,2,57665.0253,320,751
3000268661,1700,6,2,44910.75359,321,753
3000269673,6103,6,1,9451.5419,322,755
3000270097,300,6,1,11150.6955,323,756
3000270552,300,6,5,82939.9351,324,757
3000271708,1700,6,5,88026.77619,325,762
3000271812,300,6,1,76461.912,326,767
3000271881,300,6,1,15610.9737,327,768
3000272850,300,6,1,31859.13,328,769
3000273075,300,6,3,65842.202,329,770
3000274755,1700,6,6,60532.347,330,773
3000275143,6103,6,3,9026.7535,331,779
3000275545,1700,6,1,30903.3561,332,782
3000277078,1700,6,2,104816.5377,333,783
3000277173,300,6,2,27080.2605,334,785
3000277349,6103,6,2,25487.304,335,787
3000277404,1700,6,4,106197.1,336,789
3000278258,1700,6,2,75399.941,337,793
3000278326,300,6,3,75930.9265,338,795
3000279475,6103,6,4,143366.085,339,798
3000279727,1700,6,1,15504.7766,340,802
3000280775,300,6,1,41459.34784,341,803
3000281453,300,6,3,72214.028,342,804
3000282206,1700,6,2,117878.781,343,807
3000282237,300,6,1,36637.9995,344,809
3000282336,1700,6,2,42054.0516,345,810
3000282666,1700,6,2,115648.6419,346,812
3000283203,300,6,3,6371.826,347,814
3000283504,1700,6,2,41735.4603,348,817
3000284136,300,6,2,63718.26,349,819
3000284515,300,6,1,21770.4055,350,821
3000285259,300,6,1,43753.2052,351,822
3000285477,1700,6,2,30903.3561,352,823
3000286835,1700,6,4,159295.65,353,825
3000287071,1700,6,1,90267.535,354,829
3000287434,1700,6,2,138056.23,355,830
3000289440,6103,6,2,134870.317,356,832
3000290636,6103,6,4,25912.0924,357,834
3000292186,1700,6,6,447620.7765,358,838
3000292645,300,6,1,2336.3362,359,844
3000292930,300,6,1,63750.11913,360,845
3000293959,1700,6,1,106197.1,361,846
3000294308,300,6,2,100993.4421,362,847
3000295368,300,6,3,29735.188,363,849
3000296195,6103,6,3,42478.84,364,852
3000296884,300,6,1,1274.3652,365,855
3000296911,6103,6,4,60001.3615,366,856
3000296992,6103,6,2,448151.762,367,860
3000297963,1700,6,2,189030.838,368,862
3000300437,6103,6,1,365105.6298,369,864
3000300515,6103,6,2,130410.0388,370,865
3000301277,300,6,2,82833.738,371,867
3000302426,6103,6,2,56815.4485,372,869
3000302934,1700,6,1,42691.2342,373,871
3000303977,1700,6,4,111506.955,374,872
3000304235,6103,6,2,97488.9378,375,876
3000304298,1700,6,2,76461.912,376,878
3000305764,300,6,1,69240.5092,377,880
3000306932,1700,6,2,31434.3416,378,881
3000309822,6103,6,2,210270.258,379,883
3000311050,300,6,2,31179.46856,380,885
3000313074,300,6,6,78798.2482,381,887
3000314915,300,6,2,175437.6092,382,893
3000315309,300,6,1,106197.1,383,895
3000315583,300,6,1,12849.8491,384,896
3000319085,6103,6,3,87612.6075,385,897
3000319847,1700,6,2,47788.695,386,900
3000320547,6103,6,2,46100.16111,387,902
3000321071,300,6,1,28673.217,388,904
3000321989,6103,6,2,132746.375,389,905
3000322105,1700,6,5,121808.0737,390,907
3000322462,300,6,2,48956.8631,391,912
3000322564,6103,6,1,15504.7766,392,914
3000323448,300,6,2,74337.97,393,915
3000323465,300,6,2,90267.535,394,917
3000323554,6103,6,2,41204.474799999996,395,919
3000323587,1700,6,2,774176.859,396,921
3000323914,6103,6,2,72426.4222,397,923
3000324222,300,6,3,99612.8798,398,925
3000326493,1700,6,2,86104.60868,399,928
3000329683,1700,6,4,447089.791,400,930
3000331039,300,6,2,59788.9673,401,934
3000331641,300,6,1,13593.2288,402,936
3000331847,300,6,2,281422.315,403,937
3000332365,6103,6,2,197526.606,404,939
3000333125,300,6,1,44602.782,405,941
3000334856,300,6,3,105082.03045,406,942
3000335491,6103,6,1,21239.42,407,945
3000336172,300,6,2,137843.8358,408,946
3000336808,6103,6,2,61275.7267,409,948
3000336937,6103,6,1,10194.9216,410,950
3000338248,1700,6,1,42478.84,411,951
3000341211,6103,6,1,59895.1644,412,952
3000341492,300,6,2,0,413,953
3000342303,6103,6,1,55222.492,414,955
3000344091,6103,6,2,78904.4453,415,956
3000344555,300,6,1,63718.26,416,958
3000345909,6103,6,2,124569.1983,417,959
3000346314,1700,6,2,47788.695,418,961
3000346669,300,6,1,10428.55522,419,963
3000346915,300,6,3,17522.5215,420,964
3000347441,1700,6,3,13805.623,421,967
3000347843,300,6,5,63718.26,422,970
3000349518,300,6,1,8495.768,423,975
3000349618,300,6,2,111506.955,424,976
3000349621,6103,6,1,73488.3932,425,978
3000351214,300,6,2,62868.6832,426,979
3000351556,300,6,2,22619.9823,427,981
3000351627,1700,6,2,11660.44158,428,983
3000353729,300,6,2,65842.202,429,985
3000353964,1700,6,1,94515.419,430,987
3000354040,6103,6,2,69028.115,431,988
3000354138,6103,6,2,35682.2256,432,990
3000354443,300,6,1,157171.708,433,992
3000354854,300,6,1,20071.2519,434,993
3000355342,300,6,3,95789.7842,435,994
3000356087,6103,6,5,121065.755971,436,997
3000356280,1700,6,1,15929.565,437,1002
3000356693,1700,6,2,74337.97,438,1003
3000356763,300,6,3,40567.2922,439,1005
3000361195,6103,6,2,3716.8985,440,1008
3000361254,6103,6,4,74337.97,441,1010
3000363080,1700,6,1,28248.4286,442,1014
3000363599,6103,6,3,125312.578,443,1015
3000363780,300,6,3,194340.693,444,1018
3000364408,300,6,1,0,445,1021
3000364558,300,6,3,152923.824,446,1022
3000364731,300,6,2,48956.8631,447,1025
3000365946,1700,6,2,0,448,1027
3000366179,300,6,2,44071.7965,449,1029
3000366280,6103,6,2,355866.4821,450,1031
3000366647,300,6,2,49063.0602,451,1033
3000367056,6103,6,2,37168.985,452,1035
3000367616,300,6,3,96639.361,453,1037
3000367884,300,6,2,16779.1418,454,1040
3000368849,300,6,2,85276.2713,455,1042
3000369771,300,6,4,109170.6188,456,1044
3000370405,1700,6,1,35894.6198,457,1048
3000370943,300,6,1,21664.2084,458,1049
3000371011,300,6,4,13699.4259,459,1050
3000372594,300,6,2,21239.42,460,1054
3000372977,300,6,1,25359.86748,461,1056
3000374664,6103,6,5,29544.03322,462,1057
3000374854,300,6,1,13805.623,463,1062
3000375108,300,6,1,2442.5333,464,1063
3000375898,6103,6,4,85308.13043,465,1064
3000377315,300,6,1,19115.478,466,1068
3000378708,300,6,2,5309.855,467,1069
3000378949,300,6,3,31859.13,468,1071
3000381308,300,6,2,38230.956,469,1074
3000382095,300,6,2,81346.9786,470,1076
3000382847,300,6,5,101949.216,471,1078
3000383118,6103,6,3,11235.65318,472,1083
3000383943,300,6,2,69665.2976,473,1086
3000384752,1700,6,3,190305.2032,474,1088
3000384843,1700,6,3,184782.954,475,1091
3000385047,6103,6,1,49700.2428,476,1094
3000385547,1700,6,1,69028.115,477,1095
3000386107,6103,6,2,57346.434,478,1096
3000386443,6103,6,1,51505.5935,479,1098
3000386875,1700,6,2,494772.2889,480,1099
3000387260,300,6,1,62656.289,481,1101
3000387319,6103,6,1,69028.115,482,1102
3000388400,300,6,3,13402.07402,483,1103
3000391961,300,6,1,1890.30838,484,1106
3000394487,6103,6,2,127755.1113,485,1107
3000396508,1700,6,7,143366.085,486,1109
3000396655,1700,6,3,106197.1,487,1116
3000398273,1700,6,1,67541.3556,488,1119
3000399012,300,6,1,22088.9968,489,1120
3000399071,300,6,3,231084.8896,490,1121
3000399212,1700,6,2,54946.37954,491,1124
3000399409,6103,6,2,96639.361,492,1126
3000403310,300,6,5,326556.0825,493,1128
3000403311,6103,6,5,120958.4969,494,1133
3000403651,300,6,2,78267.2627,495,1138
3000403780,6103,6,2,36245.07023,496,1140
3000405794,6103,6,2,24000.5446,497,1142
3000406422,300,6,2,15717.1708,498,1144
3000406931,6103,6,1,24850.1214,499,1146
3000407336,300,6,4,57877.419499999996,500,1147
3000407400,1700,6,2,143366.085,501,1151
3000407860,1700,6,3,91754.2944,502,1153
3000411587,300,6,2,37699.9705,503,1156
3000411593,300,6,4,199756.7451,504,1158
3000411992,1700,6,2,44284.1907,505,1162
3000412456,1700,6,1,13805.623,506,1164
3000412486,300,6,2,14230.4114,507,1165
3000413223,300,6,1,42478.84,508,1167
3000413731,6103,6,2,62125.3035,509,1168
3000413789,300,6,2,84957.68,510,1170
3000414726,300,6,1,45664.753,511,1172
3000415403,1700,6,2,31859.13,512,1173
3000415537,1700,6,3,41416.869,513,1175
3000415819,300,6,2,96320.7697,514,1178
3000415942,6103,6,4,40142.5038,515,1180
3000416185,1700,6,3,63187.2745,516,1184
3000416215,6103,6,1,63930.6542,517,1187
3000417796,300,6,1,29204.2025,518,1188
3000418294,1700,6,2,133808.346,519,1189
3000420416,300,6,2,98232.3175,520,1191
3000421907,1700,6,1,1805.3507,521,1193
3000422627,300,6,2,57771.2224,522,1194
3000423396,6103,6,2,393778.8468,523,1196
3000424178,6103,6,2,21239.42,524,1198
3000424558,300,6,1,63718.26,525,1200
3000424851,1700,6,2,74337.97,526,1201
3000424926,300,6,2,23575.7562,527,1203
3000425162,300,6,4,252749.098,528,1205
3000427299,300,6,3,26549.275,529,1209
3000428929,300,6,4,65311.2165,530,1212
3000430691,300,6,1,12743.652,531,1216
3000432094,6103,6,3,140923.5517,532,1217
3000433275,300,6,1,20071.2519,533,1220
3000433458,6103,6,2,79860.2192,534,1221
3000433550,1700,6,1,19115.478,535,1223
3000434468,300,6,2,84957.68,536,1224
3000434742,300,6,2,67477.63734,537,1226
3000434970,6103,6,1,30372.3706,538,1228
3000434988,300,6,2,87081.622,539,1229
3000435335,1700,6,1,15929.565,540,1231
3000435736,6103,6,4,57452.6311,541,1232
3000435921,6103,6,1,47470.1037,542,1236
3000435944,1700,6,2,234631.87274,543,1237
3000436271,1700,6,3,83895.709,544,1239
3000436545,300,6,1,16853.47977,545,1242
3000437043,1700,6,2,79647.825,546,1243
3000437376,1700,6,2,53098.55,547,1245
3000437509,6103,6,1,101949.216,548,1247
3000437868,1700,6,2,323051.5782,549,1248
3000438138,300,6,1,12743.652,550,1250
3000440034,6103,6,4,127436.52,551,1251
3000441767,300,6,1,22301.391,552,1255
3000444688,300,6,2,164605.505,553,1256
3000445695,300,6,2,181915.6323,554,1258
3000445950,300,6,3,41947.8545,555,1260
3000446876,6103,6,3,79329.2337,556,1263
3000447330,300,6,2,138587.2155,557,1266
3000447355,6103,6,2,182659.012,558,1268
3000447595,1700,6,2,106197.1,559,1270
3000447939,300,6,2,85594.8626,560,1272
3000449908,300,6,2,43328.4168,561,1274
3000449996,1700,6,2,204960.403,562,1276
3000450984,300,6,4,58408.405,563,1278
3000452107,6103,6,2,100462.4566,564,1282
3000452573,1700,6,2,111188.3637,565,1284
3000453185,6103,6,2,61594.318,566,1286
3000453200,1700,6,4,61275.7267,567,1288
3000453441,1700,6,4,60213.7557,568,1292
3000453447,1700,6,2,24425.333,569,1296
3000453516,6103,6,2,81877.9641,570,1298
3000454199,300,6,2,68603.3266,571,1300
3000454611,6103,6,2,54160.521,572,1302
3000455028,300,6,1,26761.6692,573,1304
3000456562,1700,6,2,51930.3819,574,1305
3000457389,6103,6,3,54797.7036,575,1307
3000458695,1700,6,1,11681.681,576,1310
3000459733,1700,6,4,74444.1671,577,1311
3000460035,6103,6,1,9557.739,578,1315
3000460421,300,6,4,51505.5935,579,1316
3000460771,1700,6,4,249775.5792,580,1320
3000460990,300,6,2,39611.5183,581,1324
3000461962,6103,6,1,16566.7476,582,1326
3000462151,300,6,2,14018.0172,583,1327
3000466020,1700,6,1,13805.623,584,1329
3000467013,6103,6,2,164605.505,585,1330
3000468094,6103,6,2,444647.2577,586,1332
3000468122,300,6,4,83895.709,587,1334
3000468193,300,6,4,183720.983,588,1338
3000468434,1700,6,2,35894.6198,589,1342
3000469193,1700,6,3,544897.3201,590,1344
3000470449,6103,6,3,70302.4802,591,1347
3000471084,6103,6,2,56284.463,592,1350
3000471292,6103,6,3,45664.753,593,1352
3000471594,300,6,1,22407.5881,594,1355
3000472819,300,6,2,69028.115,595,1356
3000473908,300,6,1,8495.768,596,1358
3000474103,6103,6,2,260501.4863,597,1359
3000474308,6103,6,1,42478.84,598,1361
3000474575,1700,6,2,87825.0017,599,1362
3000475020,6103,6,4,100887.245,600,1364
3000476479,6103,6,1,9770.1332,601,1368
3000476649,1700,6,3,94621.6161,602,1369
3000478065,300,6,1,16672.9447,603,1372
3000479234,300,6,1,148463.5458,604,1373
3000479830,300,6,3,42542.55826,605,1374
3000480464,1700,6,1,27611.246,606,1377
3000480710,300,6,1,55222.492,607,1378
3000482821,6103,6,1,58408.405,608,1379
3000484060,1700,6,2,74550.3642,609,1380
3000484230,6103,6,3,204748.0088,610,1382
3000484392,1700,6,1,36107.014,611,1385
3000484578,1700,6,2,100940.34355,612,1386
3000484913,1700,6,5,191154.78,613,1388
3000485840,300,6,2,28779.414099999998,614,1393
3000487135,1700,6,5,185632.5308,615,1395
3000487432,1700,6,2,195402.664,616,1400
3000488466,6103,6,2,62656.289,617,1402
3000489306,300,6,2,40354.898,618,1404
3000490234,6103,6,1,19858.8577,619,1406
3000490467,300,6,3,119790.3288,620,1407
3000490477,1700,6,2,22938.5736,621,1410
3000490621,6103,6,4,64674.0339,622,1412
3000491253,6103,6,2,68390.9324,623,1416
3000492321,300,6,1,44602.782,624,1418
3000492873,300,6,2,106197.1,625,1419
3000495620,1700,6,2,58726.9963,626,1421
3000495634,300,6,2,106197.1,627,1423
3000496666,1700,6,3,383371.531,628,1425
3000496876,6103,6,2,35045.043,629,1428
3000498205,1700,6,1,26867.8663,630,1430
3000498895,300,6,1,29204.2025,631,1431
3000500201,1700,6,2,473639.066,632,1432
3000501047,6103,6,2,16460.5505,633,1434
3000501150,6103,6,1,90299.39413,634,1436
3000502332,1700,6,2,76461.912,635,1437
3000503673,6103,6,1,19858.8577,636,1439
3000503762,300,6,2,69155.55152,637,1440
3000504961,300,6,1,11479.90651,638,1442
3000505718,300,6,2,106197.1,639,1443
3000506993,1700,6,3,35045.043,640,1445
3000507673,300,6,2,136038.4851,641,1448
3000508283,1700,6,1,37168.985,642,1450
3000508458,300,6,2,91329.506,643,1451
3000508468,1700,6,2,129985.2504,644,1453
3000509300,300,6,4,61598.565884,645,1455
3000509776,300,6,1,52036.579,646,1459
3000511439,6103,6,2,84851.4829,647,1460
3000511496,300,6,4,45664.753,648,1462
3000513541,6103,6,1,106834.2826,649,1466
