taz,hotelmotel,resort,casino,campground,house,seasonal
250,0,0,0,0.57,0,0
243,0,0,0,0.58,0.37269957,0.37269957
242,0,0,0,0,0.37269957,0.37269957
241,0.6263004342714945,0,0,0,0.37269957000000004,0.37269957000000004
240,0,0,0,0,0,0
239,0.5979352202139607,0,0,0,0.37269957,0.37269957
238,0,0,0,0,0,0
237,0,0,0,0,0.37269957,0.37269957
236,0,0,0,0,0.37269957,0.37269957
235,0,0,0,0,0,0
234,0,0,0,0,0.3763019274941176,0.3763019274941176
233,0.560486414,0,0,0,0.410974618,0.410974618
386,0,0,0,0,0.5637996421293305,0.5637996421293305
385,0,0,0,0,0,0
369,0.4210879539068891,0,0,0,0.5637996421293305,0.5637996421293305
387,0,0,0,0,0.5637996421293305,0.5637996421293305
391,0,0,0,0,0.5637996421293305,0.5637996421293305
368,0,0,0,0,0,0
392,0,0,0,0,0,0
370,0,0,0,0,0.5637996421293305,0.5637996421293305
374,0,0,0,0,0.5637996421293305,0.5637996421293305
393,0,0,0,0,0.5637996421293305,0.5637996421293305
383,0,0,0,0,0.5637996421293305,0.5637996421293305
373,0.4210879539068891,0,0,0,0.5637996421293305,0.5637996421293305
382,0,0,0,0,0.5637996421293305,0.5637996421293305
384,0,0,0,0,0,0
366,0,0,0,0,0,0
390,0,0,0,0,0.5637996421293305,0.5637996421293305
371,0,0,0,0,0.5637996421293305,0.5637996421293305
372,0,0,0,0,0.5637996421293305,0.5637996421293305
381,0,0,0,0,0.5637996421293305,0.5637996421293305
380,0,0,0,0,0,0
389,0,0,0,0,0.5637996421293305,0.5637996421293305
377,0,0,0,0,0.5637996421293305,0.5637996421293305
394,0,0,0,0,0.5637996421293305,0.5637996421293305
378,0,0,0,0,0.5637996421293305,0.5637996421293305
388,0,0,0,0,0,0
367,0,0,0,0,0.5637996421293305,0.5637996421293305
379,0,0,0,0,0.5637996421293305,0.5637996421293305
365,0,0,0,0,0.5637996421293305,0.5637996421293305
362,0.4210879539068891,0,0,0,0.5637996421293305,0.5637996421293305
376,0,0,0,0,0.5637996421293305,0.5637996421293305
375,0,0,0,0,0,0
364,0.4210879539068891,0.4210879539068891,0,0,0.5637996421293306,0.5637996421293306
361,0.4210879539068891,0,0,0,0.5637996421293305,0.5637996421293305
363,0,0.4210879539068891,0,0,0,0
360,0,0,0,0,0.5637996421293305,0.5637996421293305
395,0,0,0.42588400714677344,0,0.5637996421293305,0.5637996421293305
359,0,0,0,0,0,0
396,0,0,0.4210879539068891,0,0.5637996421293305,0.5637996421293305
358,0,0,0,0,0,0
397,0,0,0.4210879539068891,0,0.5637996421293305,0.5637996421293305
357,0,0,0,0,0,0
356,0,0,0,0,0,0
355,0,0,0,0,0,0
353,0,0,0,0,0,0
354,0,0,0,0,0,0
352,0,0,0,0,0,0
331,0,0,0,0,0.42923901,0.42923901
335,0,0,0,0,0.42923901,0.42923901
336,0,0,0,0,0,0
247,0,0,0,0,0.37269957,0.37269957
244,0,0,0,0,0.37269957,0.37269957
