SERIALNO,PUMA5,STATE,PERSONS,HINC,HHID,FIRSTPERSONID
4001309536,102,32,2,2573270.09,2266,5251
4001311353,200,32,2,797483.785,2267,5253
4001312567,102,32,4,1243782.05,2268,5255
4001316117,200,32,5,1306493.75,2269,5259
4001316707,200,32,2,1954514.65,2270,5264
4001317696,102,32,2,1128810.6,2271,5266
4001318549,200,32,7,472428.14,2272,5268
4001319513,200,32,2,211129.39,2273,5275
4001319633,200,32,3,2021407.1300000001,2274,5277
4001321267,102,32,1,443162.68,2275,5280
4001321874,200,32,2,0,2276,5281
4001323188,200,32,2,1852085.54,2277,5283
4001323858,200,32,2,387767.34500000003,2278,5285
4001325652,102,32,2,1653812.0485,2279,5287
4001327598,102,32,5,511100.355,2280,5289
4001328154,102,32,3,1494628.85,2281,5294
4001333321,102,32,4,1181070.35,2282,5297
4001335101,200,32,2,306242.135,2283,5301
4001336770,200,32,2,13064.9375,2284,5303
4001337892,200,32,2,1279318.68,2285,5305
4001338536,200,32,2,433755.925,2286,5307
4001339230,200,32,1,285338.235,2287,5309
4001340498,200,32,1,120197.425,2288,5310
4001341257,200,32,2,549772.57,2289,5311
4001341483,102,32,2,278021.87,2290,5313
4001342053,200,32,3,391739.086,2291,5315
4001342761,200,32,1,142460.0785,2292,5318
4001342890,102,32,2,1695306.29,2293,5319
4001343771,200,32,2,216146.326,2294,5321
4001343822,200,32,2,303106.55,2295,5323
4001343950,200,32,1,169321.59,2296,5325
4001346121,200,32,3,349095.13,2297,5326
4001350137,102,32,1,376270.2,2298,5329
4001350636,102,32,2,229942.9,2299,5330
4001352565,200,32,1,376270.2,2300,5332
4001353349,102,32,2,553963.80195,2301,5333
4001354869,200,32,4,1037878.635,2302,5335
4001356045,200,32,2,1121912.313,2303,5339
4001357928,102,32,2,1839543.2,2304,5341
4001359137,200,32,3,752540.4,2305,5343
4001359921,200,32,1,271750.7,2306,5346
4001361803,200,32,2,712822.99,2307,5347
4001361854,102,32,2,825704.05,2308,5349
4001362615,200,32,4,930223.55,2309,5351
4001366531,102,32,4,1105816.31,2310,5355
4001366714,200,32,5,548727.375,2311,5359
4001367842,200,32,2,585309.2,2312,5364
4001370183,102,32,4,4290525.475,2313,5366
4001373535,102,32,1,167231.2,2314,5370
4001373728,200,32,1,165140.81,2315,5371
4001375770,200,32,2,693173.324,2316,5372
4001376285,102,32,2,1120449.04,2317,5374
4001376875,200,32,1,162005.225,2318,5376
4001377045,200,32,1,235168.875,2319,5377
4001377062,102,32,2,2989257.7,2320,5378
4001377322,200,32,3,397174.1,2321,5380
4001377545,200,32,5,1864627.8800000001,2322,5383
4001379790,102,32,2,627117,2323,5388
4001380709,102,32,3,815252.1,2324,5390
4001381164,200,32,5,143191.715,2325,5393
4001384287,102,32,2,313558.5,2326,5398
4001384540,200,32,2,1030562.27,2327,5400
4001385140,102,32,2,1724571.75,2328,5402
4001387107,200,32,2,1316945.7,2329,5404
4001387638,200,32,2,627117,2330,5406
4001388317,200,32,2,1609600.3,2331,5408
4001389167,102,32,2,407626.05,2332,5410
4001390380,200,32,1,418078,2333,5412
4001390564,200,32,2,1055646.95,2334,5413
4001391542,200,32,2,70028.065,2335,5415
4001393386,102,32,3,700280.65,2336,5417
4001393416,200,32,2,0,2337,5420
4001393640,200,32,4,250846.8,2338,5422
4001394065,200,32,2,778879.314,2339,5426
4001395167,200,32,2,1447595.075,2340,5428
4001397278,200,32,5,317739.28,2341,5430
4001398526,200,32,2,762992.35,2342,5435
4001398541,200,32,2,621891.025,2343,5437
4001403300,102,32,1,679376.75,2344,5439
4001404491,200,32,3,547682.18,2345,5440
4001405598,200,32,1,127513.79000000001,2346,5443
4001406082,102,32,1,271750.7,2347,5444
4001406455,102,32,2,606213.1,2348,5445
4001410686,200,32,2,3302816.2,2349,5447
4001411049,102,32,4,1121076.1570000001,2350,5449
4001411146,200,32,2,1159121.2550000001,2351,5453
4001411640,102,32,2,721184.55,2352,5455
4001411669,200,32,2,248756.41,2353,5457
4001412942,102,32,1,368953.835,2354,5459
4001413606,102,32,3,970986.155,2355,5460
4001413926,200,32,3,217400.56,2356,5463
4001415073,200,32,5,441490.368,2357,5466
4001415796,102,32,4,1521803.92,2358,5471
4001415821,102,32,1,3292364.25,2359,5475
4001420185,200,32,2,2090494.5195,2360,5476
4001420925,200,32,2,314603.695,2361,5478
4001421102,102,32,2,606213.1,2362,5480
4001421543,200,32,2,2505332.415,2363,5482
4001421849,200,32,2,3267279.57,2364,5484
4001423110,200,32,2,766127.935,2365,5486
4001423119,102,32,2,922907.185,2366,5488
4001425698,102,32,2,1651408.1,2367,5490
4001427299,102,32,2,271750.7,2368,5492
4001429299,200,32,2,773444.3,2369,5494
4001430331,102,32,1,127513.79000000001,2370,5496
4001430388,200,32,3,679376.75,2371,5497
4001434576,200,32,2,483925.285,2372,5500
4001435442,200,32,6,33446.24,2373,5502
4001437180,102,32,2,1002342.005,2374,5508
4001437393,200,32,4,657427.655,2375,5510
4001439071,200,32,1,520507.11,2376,5514
4001439327,102,32,3,0,2377,5515
4001439394,200,32,1,219490.95,2378,5518
4001441644,102,32,5,1154940.475,2379,5519
4001444263,200,32,2,612484.27,2380,5524
4001444956,200,32,5,461976.19,2381,5526
4001445558,102,32,2,79434.82,2382,5531
4001446669,102,32,2,583218.81,2383,5533
4001446790,200,32,1,108700.28,2384,5535
4001447417,102,32,2,284293.04,2385,5536
4001447519,102,32,5,940675.5,2386,5538
4001448112,200,32,2,309377.72000000003,2387,5543
4001448279,200,32,4,46929.2555,2388,5545
