SERIALNO,PUMA5,STATE,PERSONS,HINC,HHID,FIRSTPERSONID
6001247433,6103,6,1,366415.49199999997,7482,17300
6001247960,300,6,2,1006613.3459999999,7483,17301
6001248742,6103,6,1,288191.95999999996,7484,17303
6001250671,6103,6,1,506394.44399999996,7485,17304
6001250722,6103,6,3,631963.798,7486,17305
6001251146,300,6,4,2050279.944,7487,17308
6001251514,6103,6,2,1863984.427,7488,17312
6001251655,6103,6,3,474487.47699999996,7489,17314
6001254436,1700,6,2,2769730.587,7490,17317
6001256493,1700,6,2,730772.47,7491,17319
6001258516,300,6,3,900599.875,7492,17321
6001258596,6103,6,2,909039.7823999999,7493,17324
6001259675,6103,6,1,112189.01299999999,7494,17326
6001259726,300,6,2,1056017.682,7495,17327
6001259894,6103,6,2,870751.4219999999,7496,17329
6001260303,300,6,5,125569.35399999999,7497,17331
6001261254,1700,6,1,133803.41,7498,17336
6001262658,6103,6,3,1035432.5419999999,7499,17337
6001262749,1700,6,2,1965880.8699999999,7500,17340
6001262933,300,6,3,1453310.8839999998,7501,17342
6001263311,300,6,2,458019.365,7502,17345
6001264173,300,6,3,702982.531,7503,17347
6001264199,300,6,2,494043.36,7504,17350
6001264612,300,6,2,1646811.2,7505,17352
6001264643,1700,6,1,1070427.28,7506,17354
6001265037,1700,6,1,377737.31899999996,7507,17355
6001266046,300,6,1,143066.723,7508,17356
6001269342,6103,6,4,288191.95999999996,7509,17357
6001270175,6103,6,1,494043.36,7510,17361
6001270418,6103,6,1,514628.5,7511,17362
6001271466,1700,6,2,1451252.3699999999,7512,17363
6001271694,300,6,3,2254072.83,7513,17365
6001272111,300,6,4,308777.1,7514,17368
6001272239,1700,6,2,1924710.5899999999,7515,17372
6001272242,300,6,1,154388.55,7516,17374
6001272626,6103,6,4,1008671.86,7517,17375
6001274094,1700,6,1,1029.257,7518,17379
6001274497,300,6,1,270797.5167,7519,17380
6001275687,1700,6,2,440521.996,7520,17381
6001275777,6103,6,5,2223195.12,7521,17383
6001275778,300,6,1,115276.784,7522,17388
6001278422,1700,6,1,720479.9,7523,17389
6001278497,6103,6,4,236729.11,7524,17390
6001278966,300,6,4,2282892.026,7525,17394
6001281973,1700,6,2,114247.527,7526,17398
6001282366,1700,6,2,1595348.3499999999,7527,17400
6001282959,1700,6,5,1152767.8399999999,7528,17402
6001283522,300,6,4,1193938.1199999999,7529,17407
6001283553,6103,6,2,321128.184,7530,17411
6001283994,1700,6,1,126598.61099999999,7531,17413
6001284886,300,6,1,539330.668,7532,17414
6001284915,1700,6,1,82340.56,7533,17415
6001286531,6103,6,4,776059.7779999999,7534,17416
6001287150,300,6,5,761650.1799999999,7535,17420
6001287838,6103,6,2,204822.14299999998,7536,17425
6001288089,6103,6,2,3286417.601,7537,17427
6001288242,300,6,4,700924.017,7538,17429
6001289860,300,6,2,328332.983,7539,17433
6001290567,1700,6,2,273782.36199999996,7540,17435
6001292030,1700,6,6,1513007.79,7541,17437
6001292053,1700,6,7,1651957.4849999999,7542,17443
6001292829,1700,6,3,1074544.308,7543,17450
6001294166,1700,6,2,424053.88399999996,7544,17453
6001294530,6103,6,2,1060134.71,7545,17455
6001296216,1700,6,1,2058514,7546,17457
6001296850,300,6,4,1389496.95,7547,17458
6001297995,300,6,2,1142475.27,7548,17462
6001298705,6103,6,2,390088.403,7549,17464
6001299647,1700,6,2,17497.369,7550,17466
6001300969,1700,6,2,136891.18099999998,7551,17468
6001302375,6103,6,1,267606.82,7552,17470
6001304277,300,6,6,843990.74,7553,17471
6001305389,300,6,2,837815.198,7554,17477
6001305669,300,6,1,553740.266,7555,17479
6001305818,1700,6,5,1368911.81,7556,17480
6001306369,1700,6,1,936623.87,7557,17485
6001306469,1700,6,2,730772.47,7558,17486
6001307050,300,6,2,536242.897,7559,17488
6001307239,6103,6,1,216143.97,7560,17490
6001308273,6103,6,4,1809433.8059999999,7561,17491
6001308311,300,6,1,1235108.4,7562,17495
6001309192,300,6,2,3756788.05,7563,17496
6001310774,300,6,1,15747.632099999999,7564,17498
6001311949,300,6,3,366415.49199999997,7565,17499
6001312510,1700,6,2,893395.076,7566,17502
6001314300,6103,6,2,1893832.88,7567,17504
6001314792,300,6,5,82340.56,7568,17506
6001314893,300,6,1,596969.0599999999,7569,17511
6001315377,300,6,4,1552119.5559999999,7570,17512
6001316088,300,6,1,247021.68,7571,17516
6001316185,1700,6,2,1314361.189,7572,17517
6001317357,300,6,3,228495.054,7573,17519
6001317503,6103,6,2,2044104.402,7574,17522
6001317555,1700,6,1,122481.583,7575,17524
6001317636,300,6,4,4454624.296,7576,17525
6001317811,1700,6,1,1235108.4,7577,17529
6001318571,1700,6,4,517716.27099999995,7578,17530
6001320298,1700,6,2,770913.493,7579,17534
6001321240,300,6,1,271723.848,7580,17536
6001323571,1700,6,3,926331.2999999999,7581,17537
6001325000,300,6,4,479324.9849,7582,17540
6001325872,6103,6,3,926331.2999999999,7583,17544
6001326683,300,6,2,420966.11299999995,7584,17547
6001327037,6103,6,1,1657103.77,7585,17549
6001327140,1700,6,4,1393613.978,7586,17550
6001327200,300,6,2,603144.602,7587,17554
6001327560,6103,6,5,1646811.2,7588,17556
6001328166,300,6,3,1187762.578,7589,17561
6001330778,1700,6,1,216143.97,7590,17564
6001331011,300,6,2,408615.029,7591,17565
6001331148,300,6,4,308777.1,7592,17567
6001331784,6103,6,2,2140854.56,7593,17571
6001332360,300,6,2,165710.37699999998,7594,17573
6001333111,6103,6,2,510511.47199999995,7595,17575
6001334186,300,6,2,1045766.2822799999,7596,17577
6001334441,300,6,1,371561.777,7597,17579
6001335277,300,6,4,263489.792,7598,17580
6001336542,1700,6,3,1379204.38,7599,17584
6001337161,6103,6,4,808996.002,7600,17587
6001337787,300,6,3,935594.613,7601,17591
6001337928,6103,6,2,212026.94199999998,7602,17594
6001338167,300,6,1,137920.438,7603,17596
6001338867,6103,6,1,671075.564,7604,17597
6001339818,6103,6,2,2089391.71,7605,17598
6001340544,300,6,1,185266.25999999998,7606,17600
6001344599,1700,6,2,218202.484,7607,17601
6001346769,1700,6,2,4914702.175,7608,17603
6001347134,1700,6,2,511540.729,7609,17605
6001348677,300,6,1,159534.835,7610,17607
6001349296,300,6,1,391117.66,7611,17608
6001350134,300,6,1,141008.209,7612,17609
6001351374,300,6,3,463165.64999999997,7613,17610
6001352040,300,6,1,239816.881,7614,17613
6001352240,6103,6,4,1729151.76,7615,17614
6001352628,300,6,6,3144380.135,7616,17618
6001352694,300,6,2,764737.951,7617,17624
6001353430,300,6,1,250109.451,7618,17626
6001356898,1700,6,1,152227.1103,7619,17627
6001357352,300,6,2,320098.92699999997,7620,17628
6001358076,1700,6,2,540668.7021,7621,17630
